"fecha";"Run Fondo";"serie";"periodo";"rentabilidades_acumuladas"
2023-04-25;"8577";APV;"6M";-0.03563693720847316
2023-04-25;"8577";APV;"1Y";-0.024453800004370585
2023-04-25;"8577";APV;YTD;-0.018470745889906603
2023-04-25;"8640";APV;"1M";0.009821617612467692
2023-04-25;"8640";APV;"3M";-0.023618394526232267
2023-04-25;"8640";APV;"6M";-0.0350890066139069
2023-04-25;"8640";APV;"1Y";-0.036021615163459364
2023-04-25;"8640";APV;YTD;-0.011479613284277934
2023-04-25;"8740";APV;"1M";0.01931245811537985
2023-04-25;"8740";APV;"3M";-0.0028830948757426755
2023-04-25;"8740";APV;"6M";-0.01566574285944866
2023-04-25;"8740";APV;"1Y";-0.009041341598348573
2023-04-25;"8740";APV;YTD;0.007166645631665025
2023-04-25;"8785";APV;"1M";0.011733476632480144
2023-04-25;"8785";APV;"3M";-0.018243707614627902
2023-04-25;"8785";APV;"6M";-0.0717587100914544
2023-04-25;"8785";APV;"1Y";-0.05363998585079255
2023-04-25;"8785";APV;YTD;-0.012753646101939076
2023-04-25;"8844";APV;"1M";0.022127988597001824
2023-04-25;"8844";APV;"3M";0.0025674398132156107
2023-04-25;"8844";APV;"6M";-0.03602383442777457
2023-04-25;"8844";APV;"1Y";-0.019691455677216085
2023-04-25;"8844";APV;YTD;0.005349961250454838
2023-04-25;"8908";APV;"1M";0.029124829761253856
2023-04-25;"8908";APV;"3M";0.02555053233926774
2023-04-25;"8908";APV;"6M";-0.027211370770841015
2023-04-25;"8908";APV;"1Y";-0.020271643392297367
2023-04-25;"8908";APV;YTD;0.018960392533859283
2023-04-25;"8993";APV;"1M";0.023137032328573337
2023-04-25;"8993";APV;"3M";-0.010769607349816579
2023-04-25;"8993";APV;"6M";-0.08148841587851641
2023-04-25;"8993";APV;"1Y";-0.08288432592293593
2023-04-25;"8993";APV;YTD;-0.019409175028095804
2023-04-25;"9060";APV;"1M";0.026057863309078
2023-04-25;"9060";APV;"3M";0.011561544958895054
2023-04-25;"9060";APV;"6M";-0.039719968066704636
2023-04-25;"9060";APV;"1Y";-0.013743749393675952
2023-04-25;"9060";APV;YTD;0.009720301164928502
2023-04-25;"9193";APV;"1M";0.010382054228909476
2023-04-25;"9193";APV;"3M";-0.010532205381094117
2023-04-25;"9193";APV;"6M";-0.032043642150263785
2023-04-25;"9193";APV;"1Y";-0.025600431504409493
2023-04-25;"9193";APV;YTD;0.002482487311252335
2023-04-25;"9428";APV;"1M";0.01054311488221149
2023-04-25;"9428";APV;"3M";-0.01237146569148051
2023-04-25;"9428";APV;"6M";-0.03670334890471949
2023-04-25;"9428";APV;"1Y";-0.033521125073622815
2023-04-25;"9428";APV;YTD;-0.0001009017348267
2023-04-25;"9511";APV;"1M";0.0030232322061038985
2023-04-25;"9511";APV;"3M";0.015796894385602833
2023-04-25;"9511";APV;"6M";0.05588141897233867
2023-04-25;"9511";APV;"1Y";0.14297085549065724
2023-04-25;"9511";APV;YTD;0.017172377226724933
2023-04-25;"9648";APV;"1M";0.023728626841614142
2023-04-25;"9648";APV;"3M";0.015475358494532188
2023-04-25;"9648";APV;"6M";-0.03145853059252279
2023-04-25;"9648";APV;"1Y";-0.029092956793640656
2023-04-25;"9648";APV;YTD;0.009104547755741876
2023-04-25;"9873";APV;"1M";0.01593324474780644
2023-04-25;"9873";APV;"3M";-0.007433806617813676
2023-04-25;"9873";APV;"6M";-0.055630908565877046
2023-04-25;"9873";APV;"1Y";-0.05597471254822062
2023-04-25;"9873";APV;YTD;-0.0015771754998848975
2023-04-26;"8577";APV;"1M";0.0002009140911359
2023-04-26;"8577";APV;"3M";-0.03263805252266083
2023-04-26;"8577";APV;"6M";-0.038363294214119326
2023-04-26;"8577";APV;"1Y";-0.02027777201310288
2023-04-26;"8577";APV;YTD;-0.026292597241789117
2023-04-26;"8640";APV;"1M";0.0017132606364842484
2023-04-26;"8640";APV;"3M";-0.038390220360294824
2023-04-26;"8640";APV;"6M";-0.038679754721201554
2023-04-26;"8640";APV;"1Y";-0.030389970834856395
2023-04-26;"8640";APV;YTD;-0.019442321520829586
2023-04-26;"8740";APV;"1M";0.011832149905783185
2023-04-26;"8740";APV;"3M";-0.016793552564664194
2023-04-26;"8740";APV;"6M";-0.018102467579176662
2023-04-26;"8740";APV;"1Y";-0.0022050232745304266
2023-04-26;"8740";APV;YTD;-0.0002178939052773
2023-04-26;"8785";APV;"1M";0.00479739090481579
2023-04-26;"8785";APV;"3M";-0.031743107540461946
2023-04-26;"8785";APV;"6M";-0.06871721278943788
2023-04-26;"8785";APV;"1Y";-0.03960325851085966
2023-04-26;"8785";APV;YTD;-0.01952612049284619
2023-04-26;"8844";APV;"1M";0.012818285275915997
2023-04-26;"8844";APV;"3M";-0.00981207991382227
2023-04-26;"8844";APV;"6M";-0.03471076378454052
2023-04-26;"8844";APV;"1Y";-0.010600232291653633
2023-04-26;"8844";APV;YTD;-0.00380078069130807
2023-04-26;"8908";APV;"1M";0.018445223958877266
2023-04-26;"8908";APV;"3M";0.009850635087837567
2023-04-26;"8908";APV;"6M";-0.03231520015438405
2023-04-26;"8908";APV;"1Y";-0.017431992272377128
2023-04-26;"8908";APV;YTD;0.008398735820953407
2023-04-26;"8993";APV;"1M";0.012854234785230068
2023-04-26;"8993";APV;"3M";-0.025952001047598428
2023-04-26;"8993";APV;"6M";-0.07915132323955754
2023-04-26;"8993";APV;"1Y";-0.07468217666995247
2023-04-26;"8993";APV;YTD;-0.029306576760274372
2023-04-26;"9060";APV;"1M";0.01614997496545123
2023-04-26;"9060";APV;"3M";-0.004516757114388037
2023-04-26;"9060";APV;"6M";-0.04425990874354524
2023-04-26;"9060";APV;"1Y";-0.014036824913625012
2023-04-26;"9060";APV;YTD;-0.0000462060082856
2023-04-26;"9193";APV;"1M";0.004548840527964337
2023-04-26;"9193";APV;"3M";-0.022297313656525652
2023-04-26;"9193";APV;"6M";-0.02498812811025508
2023-04-26;"9193";APV;"1Y";-0.014510917518054112
2023-04-26;"9193";APV;YTD;-0.003346177027105157
2023-04-26;"9428";APV;"1M";0.004570540317710314
2023-04-26;"9428";APV;"3M";-0.024289294610935763
2023-04-26;"9428";APV;"6M";-0.029633412533408565
2023-04-26;"9428";APV;"1Y";-0.022624290105404343
2023-04-26;"9428";APV;YTD;-0.006064886252606039
2023-04-26;"9511";APV;"1M";0.0038845758456853563
2023-04-26;"9511";APV;"3M";0.010113571239428243
2023-04-26;"9511";APV;"6M";0.05742849297271291
2023-04-26;"9511";APV;"1Y";0.14533741840998649
2023-04-26;"9511";APV;YTD;0.018066561544822335
2023-04-26;"9648";APV;"1M";0.01264713775035542
2023-04-26;"9648";APV;"3M";0.0000632170678356
2023-04-26;"9648";APV;"6M";-0.03709774776445951
2023-04-26;"9648";APV;"1Y";-0.026578914824104793
2023-04-26;"9648";APV;YTD;-0.001797446132802305
2023-04-26;"9873";APV;"1M";0.009047562022501232
2023-04-26;"9873";APV;"3M";-0.020231168216739204
2023-04-26;"9873";APV;"6M";-0.04976625101379073
2023-04-26;"9873";APV;"1Y";-0.05131501601997002
2023-04-26;"9873";APV;YTD;-0.008366437389643822
2023-04-27;"8577";APV;"1M";0.007061921344936106
2023-04-27;"8577";APV;"3M";-0.0312310224491521
2023-04-27;"8577";APV;"6M";-0.033290946626469586
2023-04-27;"8577";APV;"1Y";-0.020847980504908215
2023-04-27;"8577";APV;YTD;-0.02294502869047721
2023-04-27;"8640";APV;"1M";0.008214619133823042
2023-04-27;"8640";APV;"3M";-0.04078938379780195
2023-04-27;"8640";APV;"6M";-0.028597005863623792
2023-04-27;"8640";APV;"1Y";-0.033659923979925344
2023-04-27;"8640";APV;YTD;-0.018555707841896862
2023-04-27;"8740";APV;"1M";0.018158383893922325
2023-04-27;"8740";APV;"3M";-0.012876569158011497
2023-04-27;"8740";APV;"6M";-0.011560368340072458
2023-04-27;"8740";APV;"1Y";-0.0038053209927702003
2023-04-27;"8740";APV;YTD;0.003906338153724986
2023-04-27;"8785";APV;"1M";0.016445692304741577
2023-04-27;"8785";APV;"3M";-0.023363809495672516
2023-04-27;"8785";APV;"6M";-0.057520079672310764
2023-04-27;"8785";APV;"1Y";-0.03767283485474615
2023-04-27;"8785";APV;YTD;-0.012917839443508217
2023-04-27;"8844";APV;"1M";0.02123143540390071
2023-04-27;"8844";APV;"3M";-0.005818834915943927
2023-04-27;"8844";APV;"6M";-0.024906643939566653
2023-04-27;"8844";APV;"1Y";-0.00758289265175438
2023-04-27;"8844";APV;YTD;0.0005530988962466
2023-04-27;"8908";APV;"1M";0.021489360136963453
2023-04-27;"8908";APV;"3M";0.006031012250935497
2023-04-27;"8908";APV;"6M";-0.024299626797784635
2023-04-27;"8908";APV;"1Y";-0.011926926428525664
2023-04-27;"8908";APV;YTD;0.009255174604294814
2023-04-27;"8993";APV;"1M";0.021988626574405812
2023-04-27;"8993";APV;"3M";-0.02336030227512287
2023-04-27;"8993";APV;"6M";-0.06487665432646794
2023-04-27;"8993";APV;"1Y";-0.07130964600153622
2023-04-27;"8993";APV;YTD;-0.02408436126757252
2023-04-27;"9060";APV;"1M";0.017552527071416302
2023-04-27;"9060";APV;"3M";-0.00851447542964101
2023-04-27;"9060";APV;"6M";-0.03379781160072892
2023-04-27;"9060";APV;"1Y";-0.015782062330073954
2023-04-27;"9060";APV;YTD;0.0005803126688428
2023-04-27;"9193";APV;"1M";0.017393490072985296
2023-04-27;"9193";APV;"3M";-0.018106411449803406
2023-04-27;"9193";APV;"6M";-0.014605953104461444
2023-04-27;"9193";APV;"1Y";-0.00845555509255369
2023-04-27;"9193";APV;YTD;0.0033506383086510105
2023-04-27;"9428";APV;"1M";0.016910550109516587
2023-04-27;"9428";APV;"3M";-0.020691293381136067
2023-04-27;"9428";APV;"6M";-0.019589038448722063
2023-04-27;"9428";APV;"1Y";-0.01691854751806654
2023-04-27;"9428";APV;YTD;0.0001630198682268
2023-04-27;"9511";APV;"1M";0.011981352664401479
2023-04-27;"9511";APV;"3M";0.015654284603304314
2023-04-27;"9511";APV;"6M";0.061884441220493525
2023-04-27;"9511";APV;"1Y";0.1466278347661485
2023-04-27;"9511";APV;YTD;0.026111395676613025
2023-04-27;"9648";APV;"1M";0.017230332283025174
2023-04-27;"9648";APV;"3M";-0.004327511850871213
2023-04-27;"9648";APV;"6M";-0.029505689220560405
2023-04-27;"9648";APV;"1Y";-0.021541209396825023
2023-04-27;"9648";APV;YTD;-0.0014101220939586323
2023-04-27;"9873";APV;"1M";0.01281676426327727
2023-04-27;"9873";APV;"3M";-0.021287553956145455
2023-04-27;"9873";APV;"6M";-0.04511278195488655
2023-04-27;"9873";APV;"1Y";-0.05266500890896897
2023-04-27;"9873";APV;YTD;-0.006615616749389153
2023-04-28;"8577";APV;"1M";0.018859742311609917
2023-04-28;"8577";APV;"3M";-0.024218743193329284
2023-04-28;"8577";APV;"6M";-0.018632779562177237
2023-04-28;"8577";APV;"1Y";-0.026218366309531227
2023-04-28;"8577";APV;YTD;-0.015885472360592123
2023-04-28;"8640";APV;"1M";0.014865274948630436
2023-04-28;"8640";APV;"3M";-0.034815734303803136
2023-04-28;"8640";APV;"6M";-0.012633851249922001
2023-04-28;"8640";APV;"1Y";-0.0408384011336147
2023-04-28;"8640";APV;YTD;-0.01246217065514399
2023-04-28;"8740";APV;"1M";0.024720731629767734
2023-04-28;"8740";APV;"3M";-0.008778816237976939
2023-04-28;"8740";APV;"6M";-0.003958763604377524
2023-04-28;"8740";APV;"1Y";-0.016377631556988126
2023-04-28;"8740";APV;YTD;0.008086506387879666
2023-04-28;"8785";APV;"1M";0.02490145707291802
2023-04-28;"8785";APV;"3M";-0.017982751038875366
2023-04-28;"8785";APV;"6M";-0.0501218416510516
2023-04-28;"8785";APV;"1Y";-0.0512943839468345
2023-04-28;"8785";APV;YTD;-0.007477142393071179
2023-04-28;"8844";APV;"1M";0.029602403525699206
2023-04-28;"8844";APV;"3M";-0.0009702721510456
2023-04-28;"8844";APV;"6M";-0.016101315544888584
2023-04-28;"8844";APV;"1Y";-0.020680238798067907
2023-04-28;"8844";APV;YTD;0.005450405017312532
2023-04-28;"8908";APV;"1M";0.035902813676045975
2023-04-28;"8908";APV;"3M";0.014391223153432886
2023-04-28;"8908";APV;"6M";-0.011035166799242435
2023-04-28;"8908";APV;"1Y";-0.015591315116503246
2023-04-28;"8908";APV;YTD;0.017674626643606306
2023-04-28;"8993";APV;"1M";0.03341142595765345
2023-04-28;"8993";APV;"3M";-0.01682060840931765
2023-04-28;"8993";APV;"6M";-0.05697325386748986
2023-04-28;"8993";APV;"1Y";-0.08279676304148131
2023-04-28;"8993";APV;YTD;-0.017593765772313308
2023-04-28;"9060";APV;"1M";0.02983726903490158
2023-04-28;"9060";APV;"3M";-0.0011932270862805572
2023-04-28;"9060";APV;"6M";-0.021973773945454855
2023-04-28;"9060";APV;"1Y";-0.020415626613848437
2023-04-28;"9060";APV;YTD;0.007967133661189285
2023-04-28;"9193";APV;"1M";0.024754550975690792
2023-04-28;"9193";APV;"3M";-0.01366229235197236
2023-04-28;"9193";APV;"6M";-0.008680940030567519
2023-04-28;"9193";APV;"1Y";-0.019675485890678468
2023-04-28;"9193";APV;YTD;0.00785106400125768
2023-04-28;"9428";APV;"1M";0.02414673066923223
2023-04-28;"9428";APV;"3M";-0.01630882046469817
2023-04-28;"9428";APV;"6M";-0.013379097260621364
2023-04-28;"9428";APV;"1Y";-0.028041031972879438
2023-04-28;"9428";APV;YTD;0.004584994141824783
2023-04-28;"9511";APV;"1M";0.014059934424576426
2023-04-28;"9511";APV;"3M";0.016407789770546577
2023-04-28;"9511";APV;"6M";0.062151242932882766
2023-04-28;"9511";APV;"1Y";0.14441514992320426
2023-04-28;"9511";APV;YTD;0.0269408204190813
2023-04-28;"9648";APV;"1M";0.031705032133682254
2023-04-28;"9648";APV;"3M";0.00399603022854178
2023-04-28;"9648";APV;"6M";-0.01420202005691018
2023-04-28;"9648";APV;"1Y";-0.026964105374804426
2023-04-28;"9648";APV;YTD;0.006967662111330153
2023-04-28;"9873";APV;"1M";0.023365592949833314
2023-04-28;"9873";APV;"3M";-0.016715756860521513
2023-04-28;"9873";APV;"6M";-0.039670108561659534
2023-04-28;"9873";APV;"1Y";-0.062456331207319526
2023-04-28;"9873";APV;YTD;-0.0019942881272765334
2023-04-29;"8577";APV;"1M";0.01901493258141662
2023-04-29;"8577";APV;"3M";-0.02422182805067774
2023-04-29;"8577";APV;"6M";-0.01863818384819016
2023-04-29;"8577";APV;"1Y";-0.024318608808441278
2023-04-29;"8577";APV;YTD;-0.015901355038777876
2023-04-29;"8640";APV;"1M";0.016697520426914636
2023-04-29;"8640";APV;"3M";-0.03480353824941973
2023-04-29;"8640";APV;"6M";-0.012637060543924328
2023-04-29;"8640";APV;"1Y";-0.041853515634295735
2023-04-29;"8640";APV;YTD;-0.012468228955278882
2023-04-29;"8740";APV;"1M";0.02249813705643411
2023-04-29;"8740";APV;"3M";-0.008766757038913164
2023-04-29;"8740";APV;"6M";-0.003977331017266605
2023-04-29;"8740";APV;"1Y";-0.004375904093062322
2023-04-29;"8740";APV;YTD;0.008111516930563
2023-04-29;"8785";APV;"1M";0.025378834264750294
2023-04-29;"8785";APV;"3M";-0.017958144131254627
2023-04-29;"8785";APV;"6M";-0.05012872589750028
2023-04-29;"8785";APV;"1Y";-0.03431514793389279
2023-04-29;"8785";APV;YTD;-0.00745015009212413
2023-04-29;"8844";APV;"1M";0.029913684381954075
2023-04-29;"8844";APV;"3M";-0.0009564366125462
2023-04-29;"8844";APV;"6M";-0.01608175278369639
2023-04-29;"8844";APV;"1Y";-0.006132160169333933
2023-04-29;"8844";APV;YTD;0.005481940353801784
2023-04-29;"8908";APV;"1M";0.03691233414690864
2023-04-29;"8908";APV;"3M";0.014400023306324172
2023-04-29;"8908";APV;"6M";-0.011035284454959493
2023-04-29;"8908";APV;"1Y";-0.013105716258415057
2023-04-29;"8908";APV;YTD;0.01771590361151687
2023-04-29;"8993";APV;"1M";0.033335317258181396
2023-04-29;"8993";APV;"3M";-0.016820450108601892
2023-04-29;"8993";APV;"6M";-0.0569763476298456
2023-04-29;"8993";APV;"1Y";-0.07212782378738836
2023-04-29;"8993";APV;YTD;-0.01763785758988956
2023-04-29;"9060";APV;"1M";0.03003172476127758
2023-04-29;"9060";APV;"3M";-0.0011639218207583069
2023-04-29;"9060";APV;"6M";-0.02197745129959927
2023-04-29;"9060";APV;"1Y";-0.014550014094536712
2023-04-29;"9060";APV;YTD;0.007995072177827245
2023-04-29;"9193";APV;"1M";0.02331932877483789
2023-04-29;"9193";APV;"3M";-0.013644677397636973
2023-04-29;"9193";APV;"6M";-0.008667874428959443
2023-04-29;"9193";APV;"1Y";-0.011726647482345087
2023-04-29;"9193";APV;YTD;0.007828181944301793
2023-04-29;"9428";APV;"1M";0.022723379679407296
2023-04-29;"9428";APV;"3M";-0.016291886717003656
2023-04-29;"9428";APV;"6M";-0.013368661291711326
2023-04-29;"9428";APV;"1Y";-0.020326378409681656
2023-04-29;"9428";APV;YTD;0.004548463529694846
2023-04-29;"9511";APV;"1M";0.008498378414359076
2023-04-29;"9511";APV;"3M";0.016516660010786444
2023-04-29;"9511";APV;"6M";0.062174266026122194
2023-04-29;"9511";APV;"1Y";0.14999546685427134
2023-04-29;"9511";APV;YTD;0.02711898771681387
2023-04-29;"9648";APV;"1M";0.03361668826074782
2023-04-29;"9648";APV;"3M";0.004012236377667566
2023-04-29;"9648";APV;"6M";-0.01419824865685404
2023-04-29;"9648";APV;"1Y";-0.02455310068022809
2023-04-29;"9648";APV;YTD;0.007013770277070952
2023-04-29;"9873";APV;"1M";0.02264173168662409
2023-04-29;"9873";APV;"3M";-0.016716575348815987
2023-04-29;"9873";APV;"6M";-0.039670027940396424
2023-04-29;"9873";APV;"1Y";-0.057319835083127435
2023-04-29;"9873";APV;YTD;-0.002014222913204633
2023-04-30;"8577";APV;"1M";0.01592658806053948
2023-04-30;"8577";APV;"3M";-0.025532101882301483
2023-04-30;"8577";APV;"6M";-0.01864362491272642
2023-04-30;"8577";APV;"1Y";-0.02430348601012111
2023-04-30;"8577";APV;YTD;-0.015917274482422306
2023-04-30;"8640";APV;"1M";0.012015512061041234
2023-04-30;"8640";APV;"3M";-0.03224964564901012
2023-04-30;"8640";APV;"6M";-0.012640270377295426
2023-04-30;"8640";APV;"1Y";-0.04186843706395227
2023-04-30;"8640";APV;YTD;-0.012474328468339957
2023-04-30;"8740";APV;"1M";0.017965741150526737
2023-04-30;"8740";APV;"3M";-0.005451561692383922
2023-04-30;"8740";APV;"6M";-0.003995960083591821
2023-04-30;"8740";APV;"1Y";-0.004380410946002278
2023-04-30;"8740";APV;YTD;0.008136527473246113
2023-04-30;"8785";APV;"1M";0.022335294483049495
2023-04-30;"8785";APV;"3M";-0.017301762069555693
2023-04-30;"8785";APV;"6M";-0.0501357186977327
2023-04-30;"8785";APV;"1Y";-0.034291877713772734
2023-04-30;"8785";APV;YTD;-0.007423197081280364
2023-04-30;"8844";APV;"1M";0.026603653697306218
2023-04-30;"8844";APV;"3M";-0.0005008078748413
2023-04-30;"8844";APV;"6M";-0.01606230158183386
2023-04-30;"8844";APV;"1Y";-0.006125222548167164
2023-04-30;"8844";APV;YTD;0.0055134184573752965
2023-04-30;"8908";APV;"1M";0.032670082753603724
2023-04-30;"8908";APV;"3M";0.011608257918739984
2023-04-30;"8908";APV;"6M";-0.011035477219599854
2023-04-30;"8908";APV;"1Y";-0.0131071263118816
2023-04-30;"8908";APV;YTD;0.017757141712225977
2023-04-30;"8993";APV;"1M";0.028712085612329075
2023-04-30;"8993";APV;"3M";-0.01633308453829052
2023-04-30;"8993";APV;"6M";-0.05697938996717444
2023-04-30;"8993";APV;"1Y";-0.07213412696192945
2023-04-30;"8993";APV;YTD;-0.01768189557130262
2023-04-30;"9060";APV;"1M";0.025344286602683175
2023-04-30;"9060";APV;"3M";-0.002230074389163339
2023-04-30;"9060";APV;"6M";-0.021981176977331596
2023-04-30;"9060";APV;"1Y";-0.014604085522437193
2023-04-30;"9060";APV;YTD;0.008023010694464983
2023-04-30;"9193";APV;"1M";0.019737852797354627
2023-04-30;"9193";APV;"3M";-0.010963783197593613
2023-04-30;"9193";APV;"6M";-0.00865516179421355
2023-04-30;"9193";APV;"1Y";-0.011713246670257527
2023-04-30;"9193";APV;YTD;0.007804940106576286
2023-04-30;"9428";APV;"1M";0.019128325482928643
2023-04-30;"9428";APV;"3M";-0.013611899674462302
2023-04-30;"9428";APV;"6M";-0.013358618449494597
2023-04-30;"9428";APV;"1Y";-0.020315269439132533
2023-04-30;"9428";APV;YTD;0.004511611061951415
2023-04-30;"9511";APV;"1M";0.007594192179196879
2023-04-30;"9511";APV;"3M";0.018699138831013817
2023-04-30;"9511";APV;"6M";0.062197052327052305
2023-04-30;"9511";APV;"1Y";0.14985687901159195
2023-04-30;"9511";APV;YTD;0.027297155014546437
2023-04-30;"9648";APV;"1M";0.029695937355388224
2023-04-30;"9648";APV;"3M";0.0004765589908837
2023-04-30;"9648";APV;"6M";-0.014194626633129204
2023-04-30;"9648";APV;"1Y";-0.02457674101145213
2023-04-30;"9648";APV;YTD;0.007059878442811529
2023-04-30;"9873";APV;"1M";0.019261343277365395
2023-04-30;"9873";APV;"3M";-0.015749707682646386
2023-04-30;"9873";APV;"6M";-0.0396699473158989
2023-04-30;"9873";APV;"1Y";-0.05732154518607191
2023-04-30;"9873";APV;YTD;-0.0020341576991328436
2023-05-01;"8577";APV;"1M";0.010055089479601653
2023-05-01;"8577";APV;"3M";-0.011327885887313816
2023-05-01;"8577";APV;"6M";-0.01863866632593192
2023-05-01;"8577";APV;"1Y";-0.02428832491499011
2023-05-01;"8577";APV;YTD;-0.01593312039514927
2023-05-01;"8640";APV;"1M";0.00824520296371345
2023-05-01;"8640";APV;"3M";-0.018262121088213012
2023-05-01;"8640";APV;"6M";-0.012640509164104308
2023-05-01;"8640";APV;"1Y";-0.04188331655261557
2023-05-01;"8640";APV;YTD;-0.012480345555548777
2023-05-01;"8740";APV;"1M";0.013260529413110733
2023-05-01;"8740";APV;"3M";-0.0002210554168768
2023-05-01;"8740";APV;"6M";-0.004057856981754093
2023-05-01;"8740";APV;"1Y";-0.0043848537618005334
2023-05-01;"8740";APV;YTD;0.008161666604837636
2023-05-01;"8785";APV;"1M";0.017007138325172866
2023-05-01;"8785";APV;"3M";-0.00854006690850706
2023-05-01;"8785";APV;"6M";-0.050173065930329885
2023-05-01;"8785";APV;"1Y";-0.03426860763597872
2023-05-01;"8785";APV;YTD;-0.007396244070436486
2023-05-01;"8844";APV;"1M";0.021155266663687167
2023-05-01;"8844";APV;"3M";0.006505752649752283
2023-05-01;"8844";APV;"6M";-0.01605425848215769
2023-05-01;"8844";APV;"1Y";-0.0061183418335902795
2023-05-01;"8844";APV;YTD;0.005544839328033291
2023-05-01;"8908";APV;"1M";0.026045220403762448
2023-05-01;"8908";APV;"3M";0.025641985727958394
2023-05-01;"8908";APV;"6M";-0.011075930066530515
2023-05-01;"8908";APV;"1Y";-0.013108498066095153
2023-05-01;"8908";APV;YTD;0.017798457547337998
2023-05-01;"8993";APV;"1M";0.021112100941675038
2023-05-01;"8993";APV;"3M";-0.004252888837830704
2023-05-01;"8993";APV;"6M";-0.056934912102018176
2023-05-01;"8993";APV;"1Y";-0.07213953776465232
2023-05-01;"8993";APV;YTD;-0.01772598738887876
2023-05-01;"9060";APV;"1M";0.01940714111922026
2023-05-01;"9060";APV;"3M";0.011134916103569203
2023-05-01;"9060";APV;"6M";-0.022015634641647797
2023-05-01;"9060";APV;"1Y";-0.014658196570564441
2023-05-01;"9060";APV;YTD;0.00805100038054718
2023-05-01;"9193";APV;"1M";0.013163143227898022
2023-05-01;"9193";APV;"3M";-0.0023375340799858257
2023-05-01;"9193";APV;"6M";-0.008606036315691568
2023-05-01;"9193";APV;"1Y";-0.011700972267824628
2023-05-01;"9193";APV;YTD;0.007780690882695174
2023-05-01;"9428";APV;"1M";0.012776351620721549
2023-05-01;"9428";APV;"3M";-0.004940965793136298
2023-05-01;"9428";APV;"6M";-0.013302417135347633
2023-05-01;"9428";APV;"1Y";-0.020304635055797826
2023-05-01;"9428";APV;YTD;0.004474034419077677
2023-05-01;"9511";APV;"1M";0.0027881052279472573
2023-05-01;"9511";APV;"3M";0.0233914679569045
2023-05-01;"9511";APV;"6M";0.06205889273967058
2023-05-01;"9511";APV;"1Y";0.14971822049275763
2023-05-01;"9511";APV;YTD;0.02747542693194882
2023-05-01;"9648";APV;"1M";0.023346268690450867
2023-05-01;"9648";APV;"3M";0.01717877714876792
2023-05-01;"9648";APV;"6M";-0.014232440208676422
2023-05-01;"9648";APV;"1Y";-0.024600450993805922
2023-05-01;"9648";APV;YTD;0.007105986608552106
2023-05-01;"9873";APV;"1M";0.013909543808128255
2023-05-01;"9873";APV;"3M";-0.006501011035559223
2023-05-01;"9873";APV;"6M";-0.03965050877394327
2023-05-01;"9873";APV;"1Y";-0.05732325535113281
2023-05-01;"9873";APV;YTD;-0.0020540924850610542
2023-05-02;"8577";APV;"1M";0.00852793786089423
2023-05-02;"8577";APV;"3M";-0.008460823663578587
2023-05-02;"8577";APV;"6M";-0.02805918046537481
2023-05-02;"8577";APV;"1Y";-0.030426908737667513
2023-05-02;"8577";APV;YTD;-0.017434327607370514
2023-05-02;"8640";APV;"1M";0.007769713249922372
2023-05-02;"8640";APV;"3M";-0.014103114508798198
2023-05-02;"8640";APV;"6M";-0.020540623262778057
2023-05-02;"8640";APV;"1Y";-0.043849788338943374
2023-05-02;"8640";APV;YTD;-0.012971562421592586
2023-05-02;"8740";APV;"1M";0.008658911928516089
2023-05-02;"8740";APV;"3M";-0.0000934613683605
2023-05-02;"8740";APV;"6M";-0.008044809241768092
2023-05-02;"8740";APV;"1Y";-0.014522178708765376
2023-05-02;"8740";APV;YTD;0.0035894307889818844
2023-05-02;"8785";APV;"1M";0.014140156029501805
2023-05-02;"8785";APV;"3M";-0.005115828145044743
2023-05-02;"8785";APV;"6M";-0.0454211505107075
2023-05-02;"8785";APV;"1Y";-0.04373387358630132
2023-05-02;"8785";APV;YTD;-0.010201046672635772
2023-05-02;"8844";APV;"1M";0.020840418110285475
2023-05-02;"8844";APV;"3M";0.0131851079717904
2023-05-02;"8844";APV;"6M";-0.009298297170750147
2023-05-02;"8844";APV;"1Y";-0.013015925142455975
2023-05-02;"8844";APV;YTD;0.005232233143089626
2023-05-02;"8908";APV;"1M";0.02509296666271199
2023-05-02;"8908";APV;"3M";0.024849102705349457
2023-05-02;"8908";APV;"6M";-0.012288221753229522
2023-05-02;"8908";APV;"1Y";-0.013555801196463713
2023-05-02;"8908";APV;YTD;0.01686222439947649
2023-05-02;"8993";APV;"1M";0.017627353061736795
2023-05-02;"8993";APV;"3M";-0.0002019662927983
2023-05-02;"8993";APV;"6M";-0.0556002643120278
2023-05-02;"8993";APV;"1Y";-0.08250928767011567
2023-05-02;"8993";APV;YTD;-0.02112234941015745
2023-05-02;"9060";APV;"1M";0.017179910269886634
2023-05-02;"9060";APV;"3M";0.00803341096507526
2023-05-02;"9060";APV;"6M";-0.02307052602298254
2023-05-02;"9060";APV;"1Y";-0.019091177017451888
2023-05-02;"9060";APV;YTD;0.005829478952293243
2023-05-02;"9193";APV;"1M";0.013511296284614227
2023-05-02;"9193";APV;"3M";0.0014044247098123908
2023-05-02;"9193";APV;"6M";-0.008646811748216687
2023-05-02;"9193";APV;"1Y";-0.01839918493962789
2023-05-02;"9193";APV;YTD;0.008085425194670703
2023-05-02;"9428";APV;"1M";0.013123006298306317
2023-05-02;"9428";APV;"3M";-0.001043506058759358
2023-05-02;"9428";APV;"6M";-0.013463830497264628
